wavelength,temp 10 strain 20,temp 20 strain 40,temp 30 strain 60,temp 40 strain 80,temp 50 strain 100,temp 25 strain 500,temp 25 strain 1000,reference temp 25 strain 0
1.556060000E-06,-2.970319566,-2.782521564,-2.460576052,-2.214425762,-2.025795499,-2.768080688,-1.56026188,-2.692387669
1.556060000E-06,-2.962482919,-2.783398894,-2.455228095,-2.19875949,-2.022905186,-2.769023595,-1.559716889,-2.692728636
1.556060000E-06,-2.970602237,-2.789115086,-2.453380175,-2.194461206,-2.020809012,-2.769583769,-1.5598219,-2.692764728
1.556060000E-06,-2.965915742,-2.786117327,-2.448675717,-2.19556934,-2.016124377,-2.77181985,-1.557063473,-2.694735746
1.556060000E-06,-2.969273137,-2.787778451,-2.441660856,-2.183739226,-2.01509673,-2.772870722,-1.555600219,-2.696244459
1.556060000E-06,-2.958848973,-2.790651564,-2.441322018,-2.160892358,-2.009913752,-2.774701676,-1.552931454,-2.697319314
1.556060000E-06,-2.953246025,-2.783807371,-2.443291541,-2.159739992,-2.008886106,-2.778595248,-1.546118316,-2.704373504
1.556060000E-06,-2.946872588,-2.78265466,-2.438191782,-2.155910972,-2.008027016,-2.780999274,-1.544445001,-2.708674544
1.556060000E-06,-2.93688019,-2.781566292,-2.437811058,-2.157959838,-2.005388409,-2.785091918,-1.540685582,-2.715544534
1.556060000E-06,-2.924590866,-2.782833506,-2.431841906,-2.15943943,-2.001963345,-2.788162944,-1.539410303,-2.720112165
1.556060000E-06,-2.919241918,-2.773157364,-2.428417166,-2.161091396,-1.997543419,-2.79026134,-1.531684959,-2.722347419
1.556060000E-06,-2.918021288,-2.765943629,-2.428309906,-2.158325658,-1.98692602,-2.790943747,-1.521228738,-2.71899419
1.556060000E-06,-2.906179832,-2.763659847,-2.424716708,-2.16385729,-1.976400458,-2.791319472,-1.518019728,-2.715108931
1.556060000E-06,-2.896479635,-2.753137814,-2.42768268,-2.160812494,-1.975563201,-2.793275398,-1.508378327,-2.718795971
1.556060000E-06,-2.902794761,-2.755313419,-2.417875863,-2.138588385,-1.970295038,-2.794492638,-1.507796865,-2.719061396
1.556060000E-06,-2.903169326,-2.738074534,-2.412755041,-2.138776334,-1.970611173,-2.795793303,-1.493783021,-2.721949805
1.556060000E-06,-2.908521018,-2.737388163,-2.406918839,-2.138128406,-1.969703297,-2.796814693,-1.489818056,-2.723750372
1.556060000E-06,-2.908191763,-2.726688474,-2.406892255,-2.129682685,-1.967455186,-2.798408338,-1.480696673,-2.726255795
1.556060000E-06,-2.909712883,-2.720375421,-2.408500091,-2.12878149,-1.971131844,-2.800915114,-1.474881994,-2.733263964
1.556060000E-06,-2.905204333,-2.697984312,-2.396720838,-2.127377567,-1.97135768,-2.80257518,-1.454675816,-2.737032403
1.556060000E-06,-2.910895164,-2.700264377,-2.397706915,-2.134458141,-1.971621184,-2.803704856,-1.452697252,-2.739669675
1.556060000E-06,-2.906820619,-2.699142993,-2.383986345,-2.135093322,-1.972414343,-2.805721436,-1.447993044,-2.744557647
1.556060000E-06,-2.901445061,-2.695731149,-2.384827312,-2.132063512,-1.982268966,-2.811734792,-1.445023279,-2.762247831
1.556060000E-06,-2.896741918,-2.686510609,-2.385057176,-2.136251966,-1.975510805,-2.813537888,-1.434626623,-2.763821881
1.556060000E-06,-2.900625657,-2.687707068,-2.383333907,-2.128464718,-1.969912546,-2.814276975,-1.432581619,-2.763419846
1.556060000E-06,-2.904145533,-2.681916078,-2.376666895,-2.125936387,-1.971494296,-2.815776766,-1.42550172,-2.767592073
1.556060000E-06,-2.904892702,-2.675039856,-2.372831989,-2.113058115,-1.954284807,-2.818030851,-1.418294493,-2.766637317
1.556060000E-06,-2.904933255,-2.669588101,-2.370537036,-2.114308791,-1.957047613,-2.820513536,-1.413082167,-2.773717424
1.556060000E-06,-2.907243249,-2.669719083,-2.370586944,-2.111280228,-1.95757231,-2.822687162,-1.41130447,-2.779292253
1.556060000E-06,-2.916413642,-2.671553412,-2.373775961,-2.111514269,-1.950181807,-2.823312712,-1.410638699,-2.778247317
1.556060000E-06,-2.91389213,-2.672101546,-2.374059838,-2.10165324,-1.935680919,-2.82425474,-1.406228275,-2.775598119
1.556060000E-06,-2.908012645,-2.673256832,-2.371193361,-2.09736671,-1.931200166,-2.824870409,-1.405362348,-2.775653121
1.556060000E-06,-2.90724663,-2.669069371,-2.367293384,-2.084416791,-1.923282382,-2.826182555,-1.399903756,-2.776425664
1.556060000E-06,-2.903954211,-2.662780091,-2.363315316,-2.080038372,-1.921359385,-2.827009601,-1.393316392,-2.777983238
1.556060000E-06,-2.90408593,-2.668827999,-2.36279813,-2.085278084,-1.918618647,-2.827474973,-1.39396188,-2.77835275
1.556060000E-06,-2.893586954,-2.662553091,-2.366898402,-2.086504591,-1.916014375,-2.828922836,-1.388234474,-2.781478703
1.556060000E-06,-2.893615558,-2.655764028,-2.360965047,-2.079835889,-1.911187955,-2.830301898,-1.380432573,-2.783812535
1.556060000E-06,-2.882366866,-2.650714051,-2.361549659,-2.077994726,-1.901377875,-2.830283416,-1.373817418,-2.780831894
1.556060000E-06,-2.879776528,-2.657125911,-2.362269951,-2.062406097,-1.893350691,-2.830536482,-1.373447802,-2.779218547
1.556060000E-06,-2.876106983,-2.652736483,-2.365928981,-2.066534383,-1.889863164,-2.830677569,-1.368914355,-2.778641043
1.556060000E-06,-2.868915001,-2.650998976,-2.364363412,-2.060316165,-1.891130177,-2.832525621,-1.366304435,-2.784413345
1.556060000E-06,-2.867678793,-2.643935854,-2.362338793,-2.06478277,-1.891159051,-2.835822818,-1.357790175,-2.794268625
1.556060000E-06,-2.874337686,-2.640635551,-2.361077002,-2.062648331,-1.891733229,-2.837189653,-1.35191381,-2.798569905
1.556060000E-06,-2.870056464,-2.639380743,-2.360560106,-2.05589882,-1.893800962,-2.839169401,-1.348200289,-2.805203981
1.556060000E-06,-2.865437183,-2.641714776,-2.347506757,-2.055995228,-1.898907027,-2.84153855,-1.340781094,-2.81387859
1.556060000E-06,-2.865219082,-2.639134847,-2.338332646,-2.056759313,-1.904086531,-2.844075949,-1.336080243,-2.823201051
1.556060000E-06,-2.86427269,-2.641194179,-2.337231017,-2.055370544,-1.894435363,-2.844631451,-1.335020994,-2.822923751
1.556060000E-06,-2.858246237,-2.64376786,-2.335320231,-2.047954548,-1.894837312,-2.845453538,-1.332652294,-2.825744551
1.556060000E-06,-2.851164789,-2.644103786,-2.320349754,-2.043840888,-1.896616615,-2.846859093,-1.330601701,-2.830863537
1.556060000E-06,-2.850668146,-2.650228628,-2.316523331,-2.033615514,-1.895940344,-2.847597229,-1.32729187,-2.833295309
1.556060000E-06,-2.848128584,-2.645921735,-2.316395859,-2.040770962,-1.894141915,-2.848775672,-1.32251735,-2.837149866
1.556060000E-06,-2.842381242,-2.650381583,-2.313694598,-2.038863272,-1.88968893,-2.84914249,-1.322788469,-2.837765185
1.556060000E-06,-2.838514691,-2.655026272,-2.314411258,-2.040662605,-1.890015799,-2.850157477,-1.322136197,-2.841548207
1.556060000E-06,-2.83080342,-2.642854738,-2.318980882,-2.041065372,-1.890601501,-2.851582677,-1.307553337,-2.846985794
1.556060000E-06,-2.831158611,-2.64348471,-2.323293212,-2.03959229,-1.886197578,-2.8518458,-1.303859613,-2.847478709
1.556050000E-06,-2.827950954,-2.643912437,-2.321117343,-2.041849547,-1.877545399,-2.852304341,-1.300489075,-2.848390286
1.556050000E-06,-2.822099199,-2.631693515,-2.318924339,-2.038382604,-1.871383931,-2.852486576,-1.287999793,-2.848584348
1.556050000E-06,-2.824330418,-2.629925771,-2.316028046,-2.037012621,-1.870361086,-2.852989759,-1.285176938,-2.85058288
1.556050000E-06,-2.820618986,-2.63035268,-2.318674829,-2.04505846,-1.874800878,-2.854835494,-1.282483073,-2.858610498
1.556050000E-06,-2.82088458,-2.634256799,-2.312596823,-2.033613298,-1.874202788,-2.855636019,-1.28301926,-2.862054773
1.556050000E-06,-2.816779747,-2.636152161,-2.304027952,-2.035036746,-1.870775725,-2.8566697,-1.279974995,-2.866590382
1.556050000E-06,-2.82146285,-2.635358793,-2.297889717,-2.03261028,-1.85945641,-2.856992651,-1.278608674,-2.868100506
1.556050000E-06,-2.826459144,-2.629996564,-2.301120111,-2.029658361,-1.852056537,-2.856767778,-1.270129742,-2.867226827
1.556050000E-06,-2.824189163,-2.625375027,-2.298044829,-2.027899098,-1.850796281,-2.857061872,-1.2639183,-2.868703914
1.556050000E-06,-2.8269613,-2.618234693,-2.298568849,-2.022139133,-1.85484439,-2.859173508,-1.25600504,-2.878907787
1.556050000E-06,-2.826355532,-2.615795765,-2.298852365,-2.028440273,-1.853032208,-2.859142556,-1.252672364,-2.878923138
1.556050000E-06,-2.825361014,-2.619529658,-2.297471754,-2.025804701,-1.850799341,-2.859468832,-1.252960317,-2.880921516
1.556050000E-06,-2.825219048,-2.623872893,-2.284025601,-2.025827431,-1.849247199,-2.859450355,-1.253917759,-2.881055864
1.556050000E-06,-2.823930037,-2.623235841,-2.286749451,-2.018323093,-1.852425136,-2.861248323,-1.250989752,-2.890628511
1.556050000E-06,-2.824600716,-2.615802196,-2.283932997,-2.017219536,-1.847730669,-2.861381211,-1.243544738,-2.892416485
1.556050000E-06,-2.818151205,-2.609113554,-2.283910114,-2.015398324,-1.843440372,-2.861573421,-1.234986716,-2.894658726
1.556050000E-06,-2.817937894,-2.610663774,-2.282541537,-2.00883499,-1.841793637,-2.86254698,-1.23297995,-2.901272497
1.556050000E-06,-2.818308924,-2.601513752,-2.284653631,-2.010159038,-1.839383875,-2.862833499,-1.217817566,-2.903949814
1.556050000E-06,-2.817807164,-2.606469701,-2.287987714,-2.000995352,-1.837132198,-2.863053014,-1.216957497,-2.906297551
1.556050000E-06,-2.81584967,-2.603707341,-2.28754409,-1.993730579,-1.835726996,-2.863560125,-1.213124249,-2.910517103
1.556050000E-06,-2.811374669,-2.601855434,-2.28351199,-1.9867377,-1.833103716,-2.863647858,-1.208456704,-2.912429652
1.556050000E-06,-2.810207452,-2.603729757,-2.277114991,-1.978247138,-1.837640058,-2.866381172,-1.207415809,-2.931454554
1.556050000E-06,-2.811925558,-2.595221353,-2.274912261,-1.959547284,-1.8408131,-2.867980682,-1.193801939,-2.942780423
1.556050000E-06,-2.808064796,-2.589022408,-2.274492575,-1.961479654,-1.839846644,-2.8680602,-1.186968099,-2.944131372
1.556050000E-06,-2.81475211,-2.577855369,-2.286157847,-1.970400375,-1.839976972,-2.868314686,-1.175450427,-2.946386392
1.556050000E-06,-2.819506212,-2.572789023,-2.285710961,-1.964414397,-1.835142979,-2.867953843,-1.169164873,-2.946959395
1.556050000E-06,-2.815271213,-2.577265156,-2.286850509,-1.968840104,-1.829729399,-2.867567496,-1.168642914,-2.948091877
1.556050000E-06,-2.818452219,-2.569217354,-2.281548507,-1.969885335,-1.824230116,-2.867262669,-1.159763579,-2.950594862
1.556050000E-06,-2.817368274,-2.560001916,-2.27479141,-1.961623065,-1.82596306,-2.867702281,-1.147195063,-2.953804131
1.556050000E-06,-2.816210467,-2.566394138,-2.284583512,-1.9591047,-1.822777757,-2.867350408,-1.14557083,-2.953580858
1.556050000E-06,-2.81074251,-2.557610553,-2.28107974,-1.95936424,-1.820312748,-2.867249782,-1.135723579,-2.956013884
1.556050000E-06,-2.808960039,-2.551196799,-2.289180627,-1.953678919,-1.816982052,-2.866853065,-1.127087128,-2.955763396
1.556050000E-06,-2.80691797,-2.54971302,-2.286458126,-1.959972081,-1.817538777,-2.867150664,-1.122791627,-2.959835742
1.556050000E-06,-2.790838472,-2.54822608,-2.290630649,-1.94884615,-1.814790169,-2.866889731,-1.118696453,-2.961398962
1.556050000E-06,-2.789237159,-2.547607079,-2.283680137,-1.943403969,-1.805885515,-2.865762166,-1.116270042,-2.961725106
1.556050000E-06,-2.784495953,-2.544818105,-2.284486975,-1.944912811,-1.805062892,-2.865793913,-1.11232692,-2.965530629
1.556050000E-06,-2.782784544,-2.536235747,-2.288517332,-1.943948829,-1.801876053,-2.865370596,-1.10289546,-2.96602465
1.556050000E-06,-2.779134533,-2.538729813,-2.295131997,-1.943650368,-1.804996486,-2.865939871,-1.101194333,-2.971317547
1.556050000E-06,-2.775244908,-2.541788508,-2.302823275,-1.939231886,-1.803315654,-2.865743144,-1.098296178,-2.974239443
1.556050000E-06,-2.781880453,-2.541901691,-2.307031576,-1.936769165,-1.811703043,-2.867132708,-1.094237846,-2.986029817
1.556050000E-06,-2.77999363,-2.532787513,-2.312874575,-1.940013185,-1.811693835,-2.867138473,-1.084108567,-2.988053161
1.556050000E-06,-2.780683149,-2.525698218,-2.298064134,-1.941406958,-1.816101378,-2.867826408,-1.075444667,-2.993602336
1.556050000E-06,-2.774617597,-2.5196551,-2.293858476,-1.933804934,-1.80024022,-2.865197028,-1.065613336,-2.994987086
1.556050000E-06,-2.768688048,-2.51870447,-2.29474765,-1.932056629,-1.802007382,-2.865351743,-1.063528312,-3.003601953
1.556050000E-06,-2.770219382,-2.515735474,-2.293058185,-1.933740424,-1.802331062,-2.865337796,-1.056906675,-3.006570039
1.556050000E-06,-2.771603569,-2.508273427,-2.293007567,-1.931676127,-1.80646593,-2.865842642,-1.04864521,-3.014236136
1.556050000E-06,-2.786170681,-2.496474817,-2.298257935,-1.935261961,-1.800002819,-2.864482954,-1.034912631,-3.01888456
1.556050000E-06,-2.786675426,-2.491001038,-2.295681871,-1.935005254,-1.794091144,-2.863225654,-1.025478653,-3.022138386
1.556050000E-06,-2.785216617,-2.489713016,-2.292693988,-1.932996044,-1.801874785,-2.86419832,-1.022794982,-3.032427948
1.556050000E-06,-2.776867229,-2.481152395,-2.291377327,-1.935201812,-1.799088747,-2.863452529,-1.012905415,-3.03579157
1.556050000E-06,-2.777926509,-2.479416669,-2.286894481,-1.935330512,-1.801557814,-2.863523694,-1.009286957,-3.042339403
1.556050000E-06,-2.775157343,-2.472259149,-2.280415067,-1.9302219,-1.803787082,-2.863605159,-1.001388756,-3.04757881
1.556050000E-06,-2.774529614,-2.471335963,-2.274851575,-1.930158389,-1.797399239,-2.862351863,-0.999351994,-3.046375349
1.556050000E-06,-2.778241803,-2.464850253,-2.276999181,-1.93000286,-1.806519807,-2.863288178,-0.989179024,-3.058299634
1.556050000E-06,-2.773437549,-2.46189749,-2.270370168,-1.92937271,-1.803782117,-2.862696136,-0.984099372,-3.058184152
1.556050000E-06,-2.764152435,-2.460077761,-2.251876467,-1.931603747,-1.804411722,-2.86227772,-0.979840154,-3.063741584
1.556050000E-06,-2.754199259,-2.463375553,-2.258591613,-1.929167664,-1.803036154,-2.861699345,-0.979969181,-3.066174606
1.556050000E-06,-2.760626076,-2.464132891,-2.263755342,-1.926407258,-1.801066915,-2.861082432,-0.978303757,-3.067525478
1.556050000E-06,-2.75339705,-2.468399728,-2.261065138,-1.926085608,-1.79514414,-2.859727649,-0.978045456,-3.067027592
1.556050000E-06,-2.75883173,-2.461600199,-2.260347302,-1.918270088,-1.795492532,-2.858593731,-0.969725913,-3.076414252
1.556050000E-06,-2.762920625,-2.464468167,-2.269843617,-1.912662101,-1.793797411,-2.857717751,-0.969788713,-3.079731811
1.556050000E-06,-2.764170664,-2.470644067,-2.267861378,-1.911723611,-1.795489024,-2.857333473,-0.971032415,-3.085356775
1.556050000E-06,-2.763914367,-2.479962397,-2.27126715,-1.915018307,-1.789263775,-2.855347173,-0.973730573,-3.087866984
1.556050000E-06,-2.758893421,-2.477938209,-2.273367475,-1.914994803,-1.78479474,-2.853337224,-0.966872661,-3.093116675
1.556050000E-06,-2.757743415,-2.48114952,-2.277601071,-1.914359068,-1.776038501,-2.850809941,-0.965847423,-3.094214633
1.556050000E-06,-2.756893102,-2.478699541,-2.278472149,-1.91247716,-1.773091444,-2.84988587,-0.961893178,-3.094905657
1.556050000E-06,-2.756057555,-2.474092209,-2.276640388,-1.90756437,-1.776205149,-2.850021327,-0.956127549,-3.098911829
1.556050000E-06,-2.761784295,-2.480677713,-2.28322052,-1.903321128,-1.789112797,-2.850925793,-0.954565175,-3.113347278
1.556050000E-06,-2.755526939,-2.489975196,-2.261902342,-1.909603146,-1.783842074,-2.849528682,-0.956484913,-3.112782717
1.556050000E-06,-2.757805144,-2.484439168,-2.260320449,-1.901674896,-1.788823035,-2.849618513,-0.947993779,-3.119431501
1.556050000E-06,-2.757149102,-2.483922721,-2.257598202,-1.898858447,-1.783011702,-2.847551246,-0.945011885,-3.121080682
1.556050000E-06,-2.749248653,-2.481252367,-2.246869291,-1.894241779,-1.790781616,-2.847960877,-0.940585857,-3.129833256
1.556050000E-06,-2.747026383,-2.480599278,-2.250472609,-1.895458802,-1.781345927,-2.84470774,-0.937484869,-3.13148745
1.556050000E-06,-2.737333699,-2.476694562,-2.24737508,-1.894257365,-1.782375403,-2.843321451,-0.930768143,-3.138743088
1.556050000E-06,-2.739180306,-2.476623368,-2.247801696,-1.890020338,-1.780268669,-2.842216881,-0.925138792,-3.140563099
1.556050000E-06,-2.734984992,-2.474360909,-2.251633582,-1.885067748,-1.778109462,-2.841052338,-0.916504963,-3.142456706
1.556050000E-06,-2.736817622,-2.471126973,-2.246479338,-1.891444266,-1.777061384,-2.840612524,-0.909230297,-3.142842801
1.556050000E-06,-2.739938016,-2.464811528,-2.249774902,-1.888467286,-1.768635669,-2.837822677,-0.89916566,-3.142898888
1.556050000E-06,-2.733687333,-2.463339333,-2.241734671,-1.885681372,-1.772300143,-2.837728703,-0.893373713,-3.14769334
1.556050000E-06,-2.730751223,-2.466556873,-2.245442572,-1.882828479,-1.770975966,-2.836328236,-0.892104779,-3.151054764
1.556050000E-06,-2.724786731,-2.460424608,-2.252804419,-1.882678878,-1.77576682,-2.836181204,-0.882550595,-3.157212809
1.556050000E-06,-2.71801658,-2.454549036,-2.251684868,-1.884015331,-1.769437707,-2.833507346,-0.870233708,-3.158779705
1.556050000E-06,-2.71994724,-2.458367539,-2.247699949,-1.873104271,-1.769404109,-2.832075576,-0.870101844,-3.163397946
1.556050000E-06,-2.72083768,-2.459791795,-2.244799551,-1.870879449,-1.768579303,-2.830983659,-0.867996722,-3.165921024
1.556050000E-06,-2.719440016,-2.460150726,-2.243744793,-1.871561118,-1.77240984,-2.829877609,-0.865590501,-3.173627086
1.556050000E-06,-2.731473585,-2.456206092,-2.258306613,-1.862381352,-1.776449879,-2.829692374,-0.860857059,-3.178654224
1.556050000E-06,-2.738589644,-2.455179552,-2.267076851,-1.861105017,-1.768990067,-2.827114165,-0.857326297,-3.17807055
1.556050000E-06,-2.72667472,-2.457237384,-2.265237201,-1.864325954,-1.770837143,-2.826277352,-0.856210313,-3.18246431
1.556050000E-06,-2.736706576,-2.461931663,-2.268381677,-1.865118394,-1.769949046,-2.82508276,-0.85806496,-3.184856187
1.556050000E-06,-2.729589036,-2.46500709,-2.266945122,-1.872628887,-1.765767587,-2.821346874,-0.85167949,-3.1906424
1.556050000E-06,-2.731927432,-2.467182008,-2.265252256,-1.87360984,-1.774575905,-2.820852697,-0.848462771,-3.201183215
1.556050000E-06,-2.73278608,-2.461405638,-2.260888054,-1.872640704,-1.78043955,-2.820760881,-0.838245921,-3.207493236
1.556050000E-06,-2.73661391,-2.464369616,-2.26248191,-1.874488207,-1.766684082,-2.815283038,-0.838268668,-3.207398803
1.556050000E-06,-2.735767045,-2.466462149,-2.263411339,-1.874405739,-1.76096772,-2.812602744,-0.833840486,-3.208291902
1.556050000E-06,-2.735124571,-2.463641527,-2.272744406,-1.88189336,-1.759319699,-2.811487048,-0.828062856,-3.209361993
1.556050000E-06,-2.737138068,-2.463001111,-2.272958786,-1.879296466,-1.75543731,-2.808213276,-0.824302192,-3.213327775
1.556050000E-06,-2.731994775,-2.474101835,-2.268508212,-1.882431483,-1.762459732,-2.807503314,-0.828718089,-3.221936937
1.556050000E-06,-2.73466322,-2.473718172,-2.266817417,-1.889844599,-1.757583406,-2.805025855,-0.825447289,-3.222855151
1.556050000E-06,-2.73107003,-2.480392714,-2.267488872,-1.901256538,-1.754508402,-2.802998106,-0.826796347,-3.224434011
1.556050000E-06,-2.748601209,-2.475376838,-2.266610236,-1.896975032,-1.75468433,-2.802479566,-0.819256383,-3.22574686
1.556050000E-06,-2.756363463,-2.477057657,-2.26020838,-1.887435291,-1.747586232,-2.799270818,-0.818872923,-3.225905215
1.556050000E-06,-2.753944731,-2.479663278,-2.270419656,-1.892761377,-1.74864732,-2.797909327,-0.815838591,-3.229793214
1.556050000E-06,-2.752486382,-2.483743884,-2.270951975,-1.889472452,-1.748281452,-2.796652666,-0.817007269,-3.232059777
1.556050000E-06,-2.752242764,-2.487130022,-2.268587562,-1.900866232,-1.752659254,-2.795981365,-0.816670763,-3.23750059
1.556050000E-06,-2.750032153,-2.47821839,-2.267093844,-1.913712671,-1.750317059,-2.791573632,-0.804682206,-3.244156171
1.556050000E-06,-2.750249829,-2.474181719,-2.266774378,-1.914611724,-1.751462295,-2.789912165,-0.797597473,-3.248470421
1.556050000E-06,-2.760014474,-2.475320332,-2.273268582,-1.912691385,-1.74850953,-2.788015021,-0.796679211,-3.249444258
1.556050000E-06,-2.757786888,-2.474111826,-2.261964139,-1.911658264,-1.74819026,-2.78571495,-0.794922074,-3.2535109
1.556050000E-06,-2.756688961,-2.472360868,-2.256035565,-1.912596548,-1.744460895,-2.783931734,-0.789532843,-3.253485226
